t,x,y,th,v_enc,om_enc,u_v,u_om,u_r,u_l,v_r,v_l,x_d,y_d,th_d,x_e,y_e,th_e,Kx,Ky,Kth,v_d,om_d
0.00208918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0.01,0.01
0.0477914,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.0979419,0,0,0,1696.11,215.525,0.01,0.01,0,0,1761.85,1630.38,0,0,0,0,0,0
0.147904,0,0,0,0.356047,0,0.01,0.01,0,0,0.356047,0.356047,0,0,0,0,0,0
0.197521,0,0,0,0.356047,0,0.01,0.01,0,0,0.356047,0.356047,0,0,0,0,0,0
0.247495,0,0,0,0.356047,0,0.01,0.01,0,0,0.356047,0.356047,0,0,0,0,0,0
0.297526,0,0,0,0.338245,0,0.01,0.01,0,0,0.338245,0.338245,0,0,0,0,0,0
0.347519,0,0,0,0.356047,0,0.01,0.01,0,0,0.356047,0.356047,0,0,0,0,0,0
0.397524,0,0,0,0.356047,0,0.01,0.01,0,0,0.356047,0.356047,0,0,0,0,0,0
0.447602,0.0178016,0,0,0.356047,0,-0.0456032,0.01,0,0,0.356047,0.356047,0,0,3.14159,-0.0178016,0,3.14159
0.497531,0.0347141,0,0,0.338245,0,-0.0794282,0.01,-13886,-14996,0.338245,0.338245,0,0,3.14159,-0.0347141,0,3.14159
0.547529,0.0169121,0,0,-0.356047,0,-0.0438242,0.01,0,0,-0.356047,-0.356047,0,0,3.14159,-0.0169121,0,3.14159
0.597524,0.0347133,0,0,0.356047,0,-0.0794266,0.01,-13886,-14995,0.356047,0.356047,0,0,3.14159,-0.0347133,0,3.14159
0.647521,0.0169109,0,0,-0.356047,0,-0.0438219,0.01,0,0,-0.356047,-0.356047,0,0,3.14159,-0.0169109,0,3.14159
0.697522,0.034713,0,0,0.356047,0,-0.0794259,0.01,-13886,-14995,0.356047,0.356047,0,0,3.14159,-0.034713,0,3.14159
0.747528,0.0178002,0,0,-0.338245,0,-0.0456004,0.01,0,0,-0.338245,-0.338245,0,0,3.14159,-0.0178002,0,3.14159
0.797526,0.0356025,0,0,0.356047,0,-0.0812051,0.01,-14210,-15319,0.356047,0.356047,0,0,3.14159,-0.0356025,0,3.14159
0.847587,0.0186703,0,0,-0.338245,0,-0.0473405,0.01,0,0,-0.338245,-0.338245,0,0,3.14159,-0.0186703,0,3.14159
0.897526,0.036452,0,0,0.356047,0,-0.0829039,0.01,-14518,-15627,0.356047,0.356047,0,0,3.14159,-0.036452,0,3.14159
0.947535,0.0195399,0,0,-0.338245,0,-0.0490797,0.01,0,0,-0.338245,-0.338245,0,0,3.14159,-0.0195399,0,3.14159
0.997537,0.0373406,0,0,0.356047,0,-0.0846812,0.01,-14842,-15951,0.356047,0.356047,0,0,3.14159,-0.0373406,0,3.14159
1.04753,0.0204281,0,0,-0.338245,0,-0.0508562,0.01,0,0,-0.338245,-0.338245,0,0,3.14159,-0.0204281,0,3.14159
1.09763,0.0373445,0,0,0.338245,0,-0.0846891,0.01,-14843,-15952,0.338245,0.338245,0,0,3.14159,-0.0373445,0,3.14159
1.14752,0.0195462,0,0,-0.356047,0,-0.0490924,0.01,0,0,-0.356047,-0.356047,0,0,3.14159,-0.0195462,0,3.14159
1.19754,0.0373483,0,0,0.356047,0,-0.0846965,0.01,-14844,-15953,0.356047,0.356047,0,0,3.14159,-0.0373483,0,3.14159
1.24753,0.0204363,0,0,-0.338245,0,-0.0508725,0.01,0,0,-0.338245,-0.338245,0,0,3.14159,-0.0204363,0,3.14159
1.29754,0.0382388,0,0,0.356047,0,-0.0864777,0.01,-15168,-16277,0.356047,0.356047,0,0,3.14159,-0.0382388,0,3.14159
1.34753,0.0204368,0,0,-0.356047,0,-0.0508735,0.01,0,0,-0.356047,-0.356047,0,0,3.14159,-0.0204368,0,3.14159
1.39753,0.0382388,0,0,0.356047,0,-0.0864776,0.01,-15168,-16277,0.356047,0.356047,0,0,3.14159,-0.0382388,0,3.14159
1.44753,0.0213261,0,0,-0.338245,0,-0.0526522,0.01,0,-10127,-0.338245,-0.338245,0,0,3.14159,-0.0213261,0,3.14159
