t,x,y,th,v_enc,om_enc,u_v,u_om,u_r,u_l,v_r,v_l,x_e,y_e,th_e,Kx,Ky,Kth,v_d,om_d
0.000392573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0.01,0.01
0.0476633,0,0,1.5708,0,0,1,0.01,182372,181263,0,0,1,6.12323e-17,0
0.0977555,0,0,1.5708,0,0,1,0.01,182372,181263,0,0,1,6.12323e-17,0
0.147722,0,0,1.5708,0,0,1,0.01,182372,181263,0,0,1,6.12323e-17,0
0.197617,0,0,1.5708,0,0,1,0.01,182372,181263,0,0,1,6.12323e-17,0
0.247587,0.000117255,0.00845662,1.54307,0.169122,-0.5545,1,0.0660036,185478,178157,0,0.338245,0.991159,0.0276085,0.0277293
0.297667,0.000493703,0.0173472,1.51389,0.178024,-0.583684,1,0.124876,188742,174893,0,0.356047,0.981034,0.0563804,0.0569048
0.347573,0.00109166,0.0257826,1.48616,0.169122,-0.5545,1,0.18073,191840,171795,0,0.338245,0.970638,0.0834387,0.0846314
0.397658,0.00192349,0.0342004,1.45843,0.169122,-0.5545,1,0.236462,194930,168705,0,0.338245,0.959493,0.110205,0.112365
0.447608,0.00391915,0.0518861,1.45843,0.356047,0,1,0.236462,194930,168705,0.356047,0.356047,0.941695,0.110205,0.112365
0.497578,0.00591544,0.0695773,1.45843,0.356047,0,1,0.236462,194930,168705,0.356047,0.356047,0.923892,0.110205,0.112365
0.547574,0.00781191,0.086384,1.45843,0.338245,0,1,0.236462,194930,168705,0.338245,0.338245,0.906979,0.110205,0.112365
0.597554,0.00980779,0.104072,1.45843,0.356047,0,1,0.236462,194930,168705,0.356047,0.356047,0.889179,0.110205,0.112365
0.647716,0.0117054,0.120889,1.45843,0.338245,0,1,0.236462,194930,168705,0.338245,0.338245,0.872255,0.110205,0.112365
0.697626,0.0136014,0.137691,1.45843,0.338245,0,1,0.236462,194930,168705,0.338245,0.338245,0.855346,0.110205,0.112365
0.747597,0.015597,0.155376,1.45843,0.356047,0,1,0.236462,194930,168705,0.356047,0.356047,0.837549,0.110205,0.112365
0.797594,0.0174935,0.172183,1.45843,0.338245,0,1,0.236462,194930,168705,0.338245,0.338245,0.820635,0.110205,0.112365
0.847724,0.0194892,0.189869,1.45843,0.356047,0,1,0.236462,194930,168705,0.356047,0.356047,0.802837,0.110205,0.112365
0.897598,0.0213859,0.206677,1.45843,0.338245,0,1,0.236462,194930,168705,0.338245,0.338245,0.785922,0.110205,0.112365
