t,x,y,th,v_enc,om_enc,u_v,u_om,u_r,u_l,v_r,v_l,x_e,y_e,th_e,Kx,Ky,Kth,v_d,om_d
0.00037026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0.01,0.01
0.0487173,0,0,1.5708,0,0,1,0.01,182372,181263,0,0,1,6.12323e-17,0
0.0984842,-0.0267536,-0.17856,1.27335,-3.61388,-5.95358,1,0.602557,215232,148403,-5.42972,-1.79804,1.13465,0.319834,0.297447
0.148502,-0.0317112,-0.194733,1.27335,-0.338245,0,1,0.602557,215232,148403,-0.338245,-0.338245,1.15156,0.319834,0.297447
0.198481,-0.0369284,-0.211752,1.27335,-0.356047,0,1,0.602557,215232,148403,-0.356047,-0.356047,1.16936,0.319834,0.297447
0.24851,-0.0421459,-0.228773,1.27335,-0.356047,0,1,0.602557,215232,148403,-0.356047,-0.356047,1.18717,0.319834,0.297447
0.298534,-0.0471036,-0.244946,1.27335,-0.338245,0,1,0.602557,215232,148403,-0.338245,-0.338245,1.20408,0.319834,0.297447
0.348533,-0.0523203,-0.261964,1.27335,-0.356047,0,1,0.602557,215232,148403,-0.356047,-0.356047,1.22188,0.319834,0.297447
0.398477,-0.057537,-0.278982,1.27335,-0.356047,0,1,0.602557,215232,148403,-0.356047,-0.356047,1.23968,0.319834,0.297447
0.448519,-0.0624941,-0.295153,1.27335,-0.338245,0,1,0.602557,215232,148403,-0.338245,-0.338245,1.2566,0.319834,0.297447
0.498489,-0.0674507,-0.311322,1.27335,-0.338245,0,1,0.602557,215232,148403,-0.338245,-0.338245,1.27351,0.319834,0.297447
0.548523,-0.0726675,-0.328341,1.27335,-0.356047,0,1,0.602557,215232,148403,-0.356047,-0.356047,1.29131,0.319834,0.297447
0.598467,-0.0778845,-0.34536,1.27335,-0.356047,0,1,0.602557,215232,148403,-0.356047,-0.356047,1.30911,0.319834,0.297447
0.648502,-0.0828426,-0.361534,1.27335,-0.338245,0,1,0.602557,215232,148403,-0.338245,-0.338245,1.32603,0.319834,0.297447
0.698474,-0.0880596,-0.378553,1.27335,-0.356047,0,1,0.602557,215232,148403,-0.356047,-0.356047,1.34383,0.319834,0.297447
0.74848,-0.093277,-0.395573,1.27335,-0.356047,0,1,0.602557,215232,148403,-0.356047,-0.356047,1.36163,0.319834,0.297447
0.798473,-0.0982337,-0.411743,1.27335,-0.338245,0,1,0.602557,215232,148403,-0.338245,-0.338245,1.37854,0.319834,0.297447
0.848484,-0.103451,-0.428764,1.27335,-0.356047,0,1,0.602557,215232,148403,-0.356047,-0.356047,1.39634,0.319834,0.297447
0.898467,-0.108668,-0.445782,1.27335,-0.356047,0,1,0.602557,215232,148403,-0.356047,-0.356047,1.41414,0.319834,0.297447
0.948483,-0.113626,-0.461955,1.27335,-0.338245,0,1,0.602557,215232,148403,-0.338245,-0.338245,1.43106,0.319834,0.297447
0.998472,-0.118842,-0.478972,1.27335,-0.356047,0,1,0.602557,215232,148403,-0.356047,-0.356047,1.44886,0.319834,0.297447
1.04852,-0.1238,-0.495146,1.27335,-0.338245,0,1,0.602557,215232,148403,-0.338245,-0.338245,1.46577,0.319834,0.297447
1.09847,-0.129017,-0.512164,1.27335,-0.356047,0,1,0.602557,215232,148403,-0.356047,-0.356047,1.48357,0.319834,0.297447
1.14848,-0.134234,-0.529184,1.27335,-0.356047,0,1,0.602557,215232,148403,-0.356047,-0.356047,1.50138,0.319834,0.297447
1.19848,-0.139191,-0.545355,1.27335,-0.338245,0,1,0.602557,215232,148403,-0.338245,-0.338245,1.51829,0.319834,0.297447
1.24848,-0.144408,-0.562374,1.27335,-0.356047,0,1,0.602557,215232,148403,-0.356047,-0.356047,1.53609,0.319834,0.297447
1.29848,-0.149365,-0.578545,1.27335,-0.338245,0,1,0.602557,215232,148403,-0.338245,-0.338245,1.553,0.319834,0.297447
1.34848,-0.154322,-0.594715,1.27335,-0.338245,0,1,0.602557,215232,148403,-0.338245,-0.338245,1.56992,0.319834,0.297447
1.39847,-0.159539,-0.611733,1.27335,-0.356047,0,1,0.602557,215232,148403,-0.356047,-0.356047,1.58772,0.319834,0.297447
1.4485,-0.164496,-0.627903,1.27335,-0.338245,0,1,0.602557,215232,148403,-0.338245,-0.338245,1.60463,0.319834,0.297447
1.49847,-0.169713,-0.644922,1.27335,-0.356047,0,1,0.602557,215232,148403,-0.356047,-0.356047,1.62243,0.319834,0.297447
1.5485,-0.174671,-0.661096,1.27335,-0.338245,0,1,0.602557,215232,148403,-0.338245,-0.338245,1.63935,0.319834,0.297447
1.59848,-0.179888,-0.678115,1.27335,-0.356047,0,1,0.602557,215232,148403,-0.356047,-0.356047,1.65715,0.319834,0.297447
1.64852,-0.184845,-0.694287,1.27335,-0.338245,0,1,0.602557,215232,148403,-0.338245,-0.338245,1.67406,0.319834,0.297447
