t,x,y,th,v_enc,om_enc,u_v,u_om,u_r,u_l,v_r,v_l,x_e,y_e,th_e,Kx,Ky,Kth,v_d,om_d
0.000381927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0.01,0.01
0.0485678,0,0,0,0,0,6.12323e-19,2.05,-400000,-400000,0,0,0,2,1.5708
0.0984026,0,0,0,0,0,6.12323e-19,2.05,-400000,-400000,0,0,0,2,1.5708
0.148412,0,0,0,0,0,6.12323e-19,2.05,-400000,-400000,0,0,0,2,1.5708
0.19843,0,0,0,0,0,6.12323e-19,2.05,-400000,-400000,0,0,0,2,1.5708
0.248405,0,0,0,0,0,6.12323e-19,2.05,-400000,-400000,0,0,0,2,1.5708
0.298334,0.160975,-1.95976,0,39.3254,128.936,-0.32195,2.0892,-400000,-400000,78.6508,0,-0.160975,3.95976,1.5708
0.348328,0.156337,-1.9371,0,0.462861,1.51758,-0.312674,2.08874,-400000,-400000,0.925723,0,-0.156337,3.9371,1.5708
0.398341,2.32555,-3.05162,0,48.7607,159.871,-1,2.11103,-400000,-400000,97.5213,0,-2.32555,5.05162,1.5708
0.448325,-17.5584,13.9548,0,523.425,1716.15,1,1.7709,-400000,-400000,1046.85,0,17.5584,-11.9548,1.5708
0.498342,-18.1755,14.3628,0,14.7938,48.5041,1,1.76274,-400000,-400000,29.5875,0,18.1755,-12.3628,1.5708
0.548444,-20.0529,10.6967,0,82.3893,270.129,1,1.83607,-400000,-400000,164.779,0,20.0529,-8.69674,1.5708
0.598316,-16.1289,8.52448,0,89.7061,294.118,1,1.87951,-400000,-400000,179.412,0,16.1289,-6.52448,1.5708
0.648323,-22.1787,15.065,0,178.166,572.711,1,1.7487,-400000,-400000,352.843,3.48926,22.1787,-13.065,1.5708
0.698327,-22.7433,14.4259,0,17.0547,-3.26863,1,1.76148,-400000,-400000,16.0577,18.0516,22.7433,-12.4259,1.5708
0.748331,-31.3906,11.5936,0,181.976,233.357,1,1.81813,-400000,-400000,253.15,110.802,31.3906,-9.59365,1.5708
0.79832,-29.771,38.855,0,546.23,1699.51,1,1.2729,-400000,-400000,1064.58,27.8785,29.771,-36.855,1.5708
0.848331,-29.2354,40.6767,0,37.9724,50.8389,1,1.23647,-400000,-400000,53.4783,22.4666,29.2354,-38.6767,1.5708
0.898332,-30.1857,38.0954,0,55.0093,72.1433,1,1.28809,-400000,-400000,77.013,33.0056,30.1857,-36.0954,1.5708
0.948329,-24.0237,27.6401,0,242.735,717.289,1,1.4972,-400000,-400000,461.508,23.962,24.0237,-25.6401,1.5708
0.998338,-25.0262,35.2339,0,153.189,397.664,1,1.34532,-400000,-400000,274.477,31.9018,25.0262,-33.2339,1.5708
1.04832,52.4455,-49.9831,0,2304.02,7545.51,-1,3.04966,-400000,-400000,4605.4,2.63475,-52.4455,51.9831,1.5708
1.09832,53.6283,-49.9304,0,23.6771,31.5189,-1,3.04861,-400000,-400000,33.2904,14.0639,-53.6283,51.9304,1.5708
