t,x,y,th,v_enc,om_enc,u_v,u_om,u_r,u_l,v_r,v_l,x_d,y_d,th_d,x_e,y_e,th_e,Kx,Ky,Kth,v_d,om_d
0.000367452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0.01,0.01
0.0478382,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.0976992,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.147665,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.197687,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.247666,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.297748,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.34776,0,0,0,0,0,0.725225,0.173885,141501,122216,0,0,0.357629,0.029298,0.0817403,0.357629,0.029298,0.0817403
0.397709,0,0,0,0,0,0.725225,0.173885,141501,122216,0,0,0.357629,0.029298,0.0817403,0.357629,0.029298,0.0817403
0.44771,0,0,0,0,0,0.720103,0.147111,139085,122769,0,0,0.355063,0.024312,0.0683656,0.355063,0.024312,0.0683656
0.497701,0,0,0,0.178024,-0.583684,0.720103,0.147111,139085,122769,0,0.356047,0.355063,0.024312,0.0683656,0.355063,0.024312,0.0683656
0.547708,0,0,0,0.178024,-0.583684,0.738523,0.147355,142448,126105,0,0.356047,0.364273,0.024985,0.0684814,0.364273,0.024985,0.0684814
0.597714,0,0,0,0.169122,-0.5545,0.738523,0.147355,142448,126105,0,0.338245,0.364273,0.024985,0.0684814,0.364273,0.024985,0.0684814
0.647706,0,0,0,0.178024,-0.583684,0.730944,0.166592,142136,123660,0,0.356047,0.360487,0.028209,0.0780933,0.360487,0.028209,0.0780933
0.697703,0,0,0,0.169122,-0.5545,0.730944,0.166592,142136,123660,0,0.338245,0.360487,0.028209,0.0780933,0.360487,0.028209,0.0780933
0.747707,0,0,0,0.356047,0,0.718734,0.189674,141197,120160,0.356047,0.356047,0.354387,0.031852,0.0896383,0.354387,0.031852,0.0896383
0.797711,0,0,0,0.356047,0,0.718734,0.189674,141197,120160,0.356047,0.356047,0.354387,0.031852,0.0896383,0.354387,0.031852,0.0896383
0.847709,0,0,0,0.338245,0,0.718734,0.189674,141197,120160,0.338245,0.338245,0.354387,0.031852,0.0896383,0.354387,0.031852,0.0896383
0.89771,0.0169128,0,0,0.338245,0,0.684904,0.198569,135539,113516,0.338245,0.338245,0.354387,0.031852,0.0941047,0.337474,0.031852,0.0941047
