t,x,y,th,v_enc,om_enc,u_v,u_om,u_r,u_l,v_r,v_l,x_d,y_d,th_d,x_e,y_e,th_e,Kx,Ky,Kth,v_d,om_d
0.0281718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0.01,0.01
0.047885,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.0975873,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.147581,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.197632,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.247889,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.297704,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.347641,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.397612,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.447593,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.497577,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.547634,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.597832,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.647727,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.697632,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.747631,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.797591,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.847587,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.897581,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.947636,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
0.997791,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
1.04771,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
1.09763,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
1.14761,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
1.19759,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
1.24758,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
1.29763,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
1.34775,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
1.39763,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
1.44763,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
1.49759,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
1.54759,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
1.59758,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
1.64763,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
1.6978,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
1.74772,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
1.79763,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
1.84762,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
1.89758,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
1.94759,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
1.99763,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
2.04784,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
2.09773,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
2.14765,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
2.19762,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
2.24759,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
2.29758,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
2.34764,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
2.39763,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
2.4477,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
2.4976,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
2.54764,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
2.59791,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
2.6478,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
2.69767,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
2.74763,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
2.79763,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
2.84763,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
2.89762,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
2.94764,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
2.99774,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
3.04791,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
3.09765,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
3.1476,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
3.19757,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
3.24757,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
3.29763,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
3.3478,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
3.39771,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
3.44762,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
3.49764,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
3.54764,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
3.59754,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
3.64759,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
3.6976,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
3.7477,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
3.7977,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
3.84765,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
3.89759,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
3.94758,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
3.99757,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
4.04763,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
4.09769,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
4.14768,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
4.19765,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
4.2476,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
4.29758,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
4.34758,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
4.39763,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
4.44769,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
4.4977,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
4.54765,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
